index,lang,lang_prob
12616,fr,0.9999952424624086
12617,fr,0.9999965788073648
12618,fr,0.999995592035602
12619,fr,0.9999987531965844
12620,id,0.999993525055163
12621,fr,0.9999985594915805
12622,fr,0.9999981320419596
12623,en,0.9999950485206689
12624,fr,0.999997380570422
12625,fr,0.9999980984385549
12626,en,0.999996278013802
12627,fr,0.9999961615919856
12628,en,0.9999959308962827
12629,de,0.8571396790550789
12630,fr,0.9999987085651942
12631,fr,0.9999958244235341
12632,fr,0.9999962191634988
12633,fr,0.99999642309625
12634,fr,0.9999979571546519
12635,fr,0.9999972856953239
12636,en,0.999994494177195
12637,fr,0.9999983900457466
12638,it,0.9999965710128306
12639,fr,0.9999972933243071
12640,sv,0.5714260741779572
12641,fr,0.9999976340602061
12642,fr,0.999994050863585
12643,fr,0.9999952153292526
12644,fr,0.9999971719838381
12645,fr,0.9999967767091777
12646,fr,0.9999971623856769
12647,en,0.9999944947011496
12648,fr,0.99999663306306
12649,nl,0.9999946940796878
12650,en,0.9999942133074607
12651,fr,0.9999957254841787
12652,fr,0.5714284949664095
12653,fr,0.7142844800189547
12654,fr,0.9999965361890011
12655,fr,0.9999959172659192
12656,fr,0.9999958452776211
12657,fr,0.9999967940661809
12658,de,0.9999932968107716
12659,fr,0.999996823727964
12660,fr,0.9999954843990935
12661,fr,0.9999948143781497
12662,fr,0.9999971549273818
12663,fr,0.9999953472212116
12664,de,0.7142821602682607
12665,fr,0.714284063040892
12666,fr,0.9999963058196168
12667,en,0.5714271686037107
12668,fr,0.9999953361894613
12669,en,0.7910326523805392
12670,fr,0.9999956560417709
12671,en,0.5714260931272305
12672,fr,0.999995941263187
12673,fr,0.9999973937491204
12674,fr,0.9999955370439405
12675,fr,0.9999966932560143
12676,fr,0.999997111768933
12677,fr,0.9999962726660316
12678,de,0.9999961262454676
12679,et,0.8571412478340825
12680,fr,0.999996402647632
12681,fr,0.9999964221357673
12682,fr,0.9999971307589913
12683,fr,0.9999970762957611
12684,fr,0.9999954557892411
12685,fr,0.9999946571772063
12686,fr,0.999995937172933
12687,fr,0.9999981604088701
12688,fr,0.999996748379685
12689,fr,0.999994055683903
12690,fr,0.9999960770196472
12691,en,0.9999956911366049
12692,fr,0.9999957434063622
12693,fr,0.9999966068821864
12694,en,0.9999973042611692
12695,fr,0.9999954256278798
12696,sw,0.9999962120587845
12697,ro,0.9999943669570956
12698,fr,0.9999976796135397
12699,en,0.9999982421682709
12700,en,0.9999969190664029
12701,fr,0.9999954301601091
12702,ro,0.8571406660259295
12703,fr,0.9999961807836033
12704,fr,0.9999965037749344
12705,fr,0.9999970481308212
12706,en,0.42857019782626293
12707,ca,0.9999963451613023
12708,en,0.9999960404668028
12709,fr,0.9999967100047782
12710,fr,0.9999954831759165
12711,fr,0.9999972553826351
12712,nl,0.8571395835207736
12713,pt,0.7142819869904248
12714,fr,0.9999962860694018
12715,fr,0.999996439641906
12716,fr,0.999997709609343
12717,fr,0.9999945101161929
12718,nl,0.999995251197655
12719,fr,0.9999946386007726
12720,fr,0.9999978966638148
12721,fr,0.9999940966816733
12722,en,0.9999960879153982
12723,fr,0.9999965148841156
12724,fr,0.9999964463283332
12725,fr,0.8571408823579738
12726,fr,0.9999935892295879
12727,fr,0.9999968855693266
12728,fr,0.99999793673649
12729,fr,0.9999942984366309
12730,fr,0.9999951213853727
12731,en,0.9999968582803247
12732,fr,0.9999939896407186
12733,en,0.9999981832323168
12734,fr,0.9999947417051869
12735,fr,0.9999983810458962
12736,fr,0.9999978692879264
12737,fr,0.9999968340586363
12738,fr,0.9999959740174742
12739,fr,0.9999966361503301
12740,fr,0.9999976879460267
12741,fr,0.8571390520088136
12742,fr,0.9999943344424599
12743,fr,0.9999971541876235
12744,fr,0.8571400135824886
12745,fr,0.9999973242062699
12746,fr,0.9999974862458624
12747,fr,0.9999943457874896
12748,en,0.8571396310572534
12749,fr,0.9999960302438149
12750,fr,0.9999974084727491
12751,fr,0.999994653624874
12752,fr,0.9999950935012242
12753,fr,0.9999957872858175
12754,en,0.9999962348540952
12755,fr,0.9999959246307957
12756,fr,0.999996402475609
12757,fr,0.9999963114697488
12758,en,0.999993490575466
12759,fr,0.9999976063636143
12760,fr,0.9999961159448602
12761,en,0.7142824879943379
12762,fr,0.714285020826213
12763,fr,0.7142859255258714
12764,en,0.9999949593554023
12765,fr,0.9999976192018329
12766,fr,0.9999977067375552
12767,en,0.571426378054927
12768,fr,0.9999972697355732
12769,fr,0.8571395210067816
12770,fr,0.9999963123506534
12771,fr,0.9999972713583991
12772,fr,0.9999939927659532
12773,fr,0.9999959815323021
12774,fr,0.9999967358265615
12775,fr,0.9999957161225694
12776,en,0.9999959355723187
12777,fr,0.9999982463160321
12778,fr,0.8571411151786282
12779,en,0.9999945091216669
12780,fr,0.9999980880094732
12781,fr,0.9999967539504028
12782,en,0.9999970276232517
12783,fr,0.9999972601061038
12784,fr,0.9999980086166029
12785,fr,0.9999963209353346
12786,fr,0.9999976200091092
12787,fr,0.9999972232437639
12788,fr,0.9999963878185847
12789,fr,0.9999959939241541
12790,fr,0.8571418570331009
12791,en,0.9999951619113918
12792,fr,0.999997139823176
12793,fr,0.999996631277691
12794,fr,0.9999981346465792
12795,fr,0.9999961752023722
12796,fr,0.9999978242059455
12797,fr,0.9999955694683851
12798,fr,0.9999954871255258
12799,fr,0.9999968696637809
12800,fr,0.9999947367805077
12801,en,0.9999961173248586
12802,fr,0.9999957370477303
12803,fr,0.9999961688245704
12804,en,0.9999975690791079
12805,fr,0.7142805516937593
12806,fr,0.999996400298544
12807,fr,0.999996234796717
12808,fr,0.9999954660695759
12809,fr,0.9999979932116192
12810,fr,0.9999967692719831
12811,fr,0.9999955205690227
12812,fr,0.999996901417012
12813,fr,0.9999977719085488
12814,fr,0.9999970258582801
12815,fr,0.9999970023143432
12816,en,0.9999953168789629
12817,fr,0.9999955454866619
12818,fr,0.9999944233310979
12819,fr,0.8571412247221842
12820,fr,0.999996858150698
12821,fr,0.9999958585482276
12822,en,0.9999954489554576
12823,fr,0.9999978691530331
12824,fr,0.9999970716374914
12825,fr,0.9999956712339709
12826,fr,0.9999955364121864
12827,fr,0.9999961204502883
12828,en,0.7142851556995031
12829,en,0.8571398721709113
12830,fi,0.7142831494922123
12831,en,0.9999960364561296
12832,fr,0.999997568407568
12833,de,0.7142843354222519
12834,en,0.8571397884142049
12835,fr,0.8571395177407827
12836,fr,0.9999966864967111
12837,en,0.6572886899940444
12838,fr,0.9999959786884194
12839,fr,0.9999976591593425
12840,fr,0.9999966552338752
12841,en,0.8571396928151496
12842,de,0.5714260655506354
12843,fr,0.8571373023531276
12844,fr,0.9999966388811864
12845,en,0.9999977646038475
12846,fr,0.9999978534613014
12847,fr,0.9999963468647818
12848,de,0.9999963497248323
12849,fr,0.999996745733026
12850,fr,0.9999949365251493
12851,en,0.9999968541930854
12852,fr,0.9999967251772679
12853,fr,0.9999971689480203
12854,fr,0.9999978368674496
12855,fr,0.9999963262325147
12856,fr,0.999995432257661
12857,en,0.9999948768833054
12858,fr,0.9999958442572857
12859,de,0.9999950954362822
12860,fr,0.9999943530015795
12861,fr,0.9999972660392942
12862,fr,0.9999958593493946
12863,fr,0.9999978198489428
12864,fr,0.9999955964474994
12865,fr,0.9999962194535412
12866,en,0.5714252823705005
12867,fr,0.9999967387835522
12868,nl,0.5714276108744963
12869,fr,0.9999950337019343
12870,fr,0.9999951004588924
12871,en,0.4810740480147188
12872,fr,0.9999974818348482
12873,fr,0.9999948084651055
12874,fr,0.9999940546156701
12875,fr,0.9999969851768786
12876,fr,0.9999948311815043
12877,fr,0.857140048921939
12878,en,0.8571393331251507
12879,fr,0.9999956452727914
12880,en,0.9999961402840979
12881,fr,0.9999948430957296
12882,fr,0.9999959727880238
12883,fr,0.9999965770111975
12884,fr,0.9999972354201705
12885,fr,0.999995149453741
12886,fr,0.9999960255833404
12887,en,0.9999944843659123
12888,fr,0.9999983594515465
12889,fr,0.9999942940817406
12890,fr,0.9999968553684329
12891,fr,0.9999969974789809
12892,fr,0.9999954962715558
12893,nl,0.7142830181838928
12894,fr,0.9999970895804748
12895,fr,0.9999990769364309
12896,fr,0.9999987382404522
12897,fr,0.9999952645730104
12898,fr,0.9999962526432402
12899,fr,0.9999960817374797
12900,fr,0.9999976216643893
12901,fr,0.9999972753960072
12902,fr,0.7142824896261104
12903,fr,0.9999950121905774
12904,fr,0.9999948373285906
12905,fr,0.9999947086994203
12906,fr,0.571428280057931
12907,nl,0.5714282753506678
12908,fr,0.9999964774888528
12909,fr,0.9999954979929373
12910,fr,0.9999979423689271
12911,en,0.999995708999609
12912,fr,0.9999947189291531
12913,fr,0.9999953942791974
12914,fr,0.714284602523344
12915,en,0.9999967327232957
12916,fr,0.9999928477737037
12917,en,0.9999964356437017
12918,en,0.9999938826598758
12919,fr,0.9999980486375836
12920,en,0.9999938784961948
12921,fr,0.999996042976715
12922,fr,0.9999957614976349
12923,en,0.9999979138828796
12924,fr,0.9999970713708103
12925,fr,0.9999957589885322
12926,fr,0.9999973318741722
12927,fr,0.9999963534447266
12928,fr,0.9999984776088964
12929,fr,0.9999960765759542
12930,fr,0.9999971542193064
12931,fr,0.9999965441954619
12932,fr,0.9999961675009343
12933,fr,0.999995375332102
12934,fr,0.9999958857177776
12935,fr,0.9999950059360144
12936,fr,0.999995783478788
12937,fr,0.9999965901918568
12938,fr,0.9999964297854577
12939,en,0.8571396524078898
12940,fr,0.9999956917253333
12941,fr,0.999995416957424
12942,fr,0.9999974799835744
12943,fr,0.9999947097012762
12944,fr,0.9999952842927594
12945,fr,0.8571391741457163
12946,fr,0.8571403832128833
12947,fr,0.9999958022607855
12948,de,0.8571388035458775
12949,fr,0.9999975029203535
12950,fr,0.9999949835783979
12951,fr,0.9999959546562676
12952,en,0.9999950621797767
12953,fr,0.7142849163051662
12954,fr,0.9999965193211047
12955,fr,0.9999966615796853
12956,fr,0.9999953279962415
12957,fr,0.5713782321671986
12958,fr,0.99999612643759
12959,fr,0.9999976947110831
12960,de,0.857139822800621
12961,fr,0.9999959000422683
12962,fr,0.9999987774948531
12963,fr,0.9999967183256907
12964,fr,0.9999970461361053
12965,en,0.9999974619081895
12966,fr,0.9999971597672459
12967,fr,0.9999967249474337
12968,fr,0.9999968732415365
12969,fr,0.9999959012553794
12970,no,0.9999946603278695
12971,it,0.42601298942560645
12972,fr,0.9999970373665761
12973,fr,0.9999962593133302
12974,fr,0.9999965559053844
12975,fr,0.8571413265500512
12976,fr,0.9999938734017323
12977,fr,0.9999966847846524
12978,fr,0.9999951142052551
12979,en,0.8467006423817747
12980,fr,0.9999973995869568
12981,fr,0.9999974095194103
12982,fr,0.999995285267274
12983,fr,0.9999961528995908
12984,fr,0.9999936257301232
12985,fr,0.9999965214958526
12986,fr,0.9999949718218901
12987,fr,0.9999962674317767
12988,fr,0.9999971667077387
12989,fr,0.9999989272395715
12990,fr,0.9999973395172467
12991,pt,0.7142838156603055
12992,fr,0.9999943592998242
12993,fr,0.9999974010966309
12994,it,0.8571380161639521
12995,fr,0.9999963547017006
12996,fr,0.9999964539781345
12997,fr,0.9999964825104818
12998,fr,0.9999978686928906
12999,fr,0.8571413031630019
13000,fr,0.9999964591576218
13001,fr,0.9999959235353181
13002,fr,0.9999976647617916
13003,fr,0.9999956744226641
13004,fr,0.9999987008022785
13005,de,0.8571410090326481
13006,fr,0.9999962767133387
13007,fr,0.9999957788126431
13008,nl,0.8571396239731464
13009,en,0.9999961593665423
13010,en,0.9999958547496428
13011,es,0.9999944598495016
13012,fr,0.9999965856690928
13013,fr,0.9999948265199972
13014,fr,0.8571383792926479
13015,fr,0.9999983800113186
13016,en,0.9999957424884716
13017,de,0.5714264400806293
13018,fr,0.9999972880097224
13019,fr,0.9999949230448884
13020,fr,0.9999976696232402
13021,fr,0.9999973327720566
13022,fr,0.9999968744195902
13023,fr,0.9999955131203973
13024,fr,0.7142832191228974
13025,it,0.8571415403582278
13026,so,0.8571390635937014
13027,fr,0.9999960240863377
13028,fr,0.9999964820326697
13029,fr,0.9999952901204319
13030,en,0.7142842339061866
13031,fr,0.999994474230253
13032,en,0.9999968073795745
13033,fr,0.9999962759378653
13034,fr,0.9999961120161003
13035,fr,0.9999972045827925
13036,fr,0.4285708788315487
13037,fr,0.9999989975024098
13038,fr,0.9999975821240875
13039,en,0.9999956088289974
13040,fr,0.9999946245702367
13041,de,0.5714275362698223
13042,fr,0.9999960563080281
13043,fr,0.9999963324437402
13044,en,0.999995232351939
13045,fr,0.9999971983912539
13046,fr,0.8571546348844838
13047,de,0.9999948930972035
13048,fr,0.999997423995213
13049,nl,0.7142831974581887
13050,fr,0.9999954762660682
13051,fr,0.9999980641197036
13052,fr,0.9999952673012933
13053,nl,0.9999977692214466
13054,en,0.9999945414796358
13055,fr,0.9999956751578086
13056,fr,0.9999952002981811
13057,en,0.999996287919807
13058,en,0.9999960896083451
13059,fr,0.9999966257910287
13060,fr,0.9999978494511613
13061,fr,0.9999960123450031
13062,fr,0.9999972793187125
13063,de,0.8571397067641519
13064,fr,0.9999924001237451
13065,af,0.8571381670794588
13066,fr,0.7142827377910848
13067,ro,0.42857153085111077
13068,fr,0.9999974978127715
13069,fr,0.9999956531318024
13070,fr,0.999998760022872
13071,pt,0.7113803410382272
13072,fr,0.4285693627640879
13073,fr,0.9999967506941942
13074,fr,0.9999974444124515
13075,fr,0.9999949726154875
13076,fr,0.9999953810923637
13077,fr,0.9999965348273422
13078,fr,0.9999945742073942
13079,es,0.8571409758250543
13080,fr,0.999998206234909
13081,fr,0.9999967205242155
13082,en,0.8571383471587181
13083,fr,0.9999957458390656
13084,fr,0.9999971711122538
13085,fr,0.8571380839975754
13086,fr,0.9999949218519848
13087,fr,0.9999977565318747
13088,fr,0.9999965478613813
13089,fr,0.9999968953091715
13090,fr,0.999995165025074
13091,fr,0.9999966609576694
13092,fr,0.8571402975326465
13093,fr,0.999996810374881
13094,fr,0.9999976426358137
13095,fr,0.9999947732388633
13096,fr,0.9999974471044674
13097,no,0.7142790995410602
13098,fr,0.9999960133165787
13099,fr,0.9999953303317789
13100,fr,0.9999970268978906
13101,en,0.9999980419207457
13102,nl,0.7142837053204321
13103,en,0.9999955550562527
13104,fr,0.9999969924921954
13105,en,0.9999945488947738
13106,fr,0.9999972148356093
13107,fr,0.9999963832696588
13108,fr,0.7142829665353513
13109,fr,0.999995551466344
13110,en,0.714283463138593
13111,fr,0.9999975479267946
13112,fr,0.9999966122776276
13113,fr,0.9999972807173765
13114,de,0.7142837970021009
13115,fr,0.9999962209190467
13116,nl,0.9999972504271905
13117,fr,0.9999969449971955
13118,fr,0.9999948122296073
13119,fr,0.9999992202940127
13120,fr,0.9999956098105678
13121,fr,0.9999970161641962
13122,fr,0.9999952477267884
13123,fr,0.9999968842949261
13124,fr,0.9999985076847853
13125,fr,0.999996741875671
13126,fr,0.999996051600048
13127,nl,0.714285127616708
13128,fr,0.9999963048128114
13129,fr,0.9999980382569973
13130,fr,0.42857144531701086
13131,fr,0.9999960330778167
13132,nl,0.5714280056521299
13133,fr,0.9999949713542998
13134,fr,0.9999979091092845
13135,fr,0.9999967354125212
13136,fr,0.9999976718404247
13137,en,0.9999976224316784
13138,fr,0.9999965813093865
13139,fr,0.999996766265146
13140,fr,0.8571411118058249
13141,fr,0.9999970983711465
13142,en,0.8571388380095728
13143,en,0.9999953801138763
13144,en,0.8571385216146266
13145,fr,0.999996313145556
13146,en,0.714283240177454
13147,fr,0.999996154122582
13148,en,0.9999976854836575
13149,fr,0.9999961024048535
13150,fr,0.9999954153381881
13151,fr,0.9999948906460121
13152,fr,0.9999977029243323
13153,fr,0.9999974303003765
13154,fr,0.9999959279125809
13155,fr,0.9999970265619407
13156,fr,0.9999982069729912
13157,it,0.9999971979231246
13158,fr,0.9999960480989911
13159,fr,0.9999962898987915
13160,fr,0.9999961352520257
13161,en,0.8571404225411641
13162,fr,0.9999977819409251
13163,fr,0.9999962167825002
13164,fr,0.9999972652016216
13165,fr,0.9999960074532248
13166,fr,0.9999955201255368
13167,fr,0.7142835621124558
13168,nl,0.9999965230734884
13169,fr,0.9999980875001627
13170,fr,0.4285700858013828
13171,fr,0.9999942376368824
13172,fr,0.9999956716509769
13173,fr,0.9999977033193479
13174,fr,0.9999972637500365
13175,it,0.9999951929729183
13176,fr,0.9999959850324893
13177,fr,0.9999954802463585
13178,fr,0.999996223028276
13179,fr,0.9999974371240344
13180,fr,0.9999956080335585
13181,fr,0.9999965733695836
13182,en,0.8571400925066429
13183,en,0.9999962210312077
13184,en,0.9999971212919959
13185,fr,0.9999966914095878
13186,fr,0.9999963686139031
13187,es,0.9999955788511892
13188,de,0.8571403469666485
13189,fr,0.9999972156115329
13190,fr,0.9999965667571327
13191,fr,0.9999977518204881
13192,en,0.9999934840762154
13193,fr,0.9999965207485094
13194,fr,0.9999949808604471
13195,fr,0.9999975815647059
13196,fr,0.5714250475656257
13197,en,0.8571411514858116
13198,en,0.9999956706451565
13199,en,0.9999956995844114
13200,fr,0.9999946502957143
13201,fr,0.9999962134529727
13202,fr,0.9999966613558516
13203,fr,0.9999954874172838
13204,fr,0.999997762196251
13205,fr,0.9999973035333234
13206,fr,0.9999970452115349
13207,fr,0.9999976609642593
13208,fr,0.9999966626950064
13209,fr,0.9999982083379099
13210,fr,0.9999966733980499
13211,fr,0.9999944489154319
13212,en,0.7142827090014132
13213,fr,0.9999940263384182
13214,sl,0.571427840183469
13215,en,0.9999956313294691
13216,fr,0.7142843600842449
13217,de,0.571428481463573
13218,fr,0.9999986327008229
13219,fr,0.9999953196790183
13220,fr,0.9999969812065578
13221,en,0.9999950418964808
13222,fr,0.9999959155007916
13223,en,0.7142840060487077
13224,fr,0.9999959281672677
13225,fr,0.8571393780734351
13226,de,0.9999954179371191
13227,en,0.8571383536927293
13228,fr,0.999996458510127
13229,fr,0.9999951605686082
13230,fr,0.9999956750976912
13231,fr,0.9999974755278184
13232,fr,0.9999961382527258
13233,fr,0.9999976648607396
13234,fr,0.9999978111919761
13235,fr,0.9999938648665343
13236,fr,0.9999969458200815
13237,en,0.5714284985730849
13238,en,0.8571391146202675
13239,de,0.8571381707253557
13240,fr,0.9999950611561016
13241,fr,0.9999965739304644
13242,fr,0.5714262634144903
13243,fr,0.8571394141254922
13244,fr,0.8571397090802987
13245,fr,0.999997191287604
13246,fr,0.9999967827246541
13247,fr,0.8571420220151289
13248,en,0.8571378838141454
13249,fr,0.5714276958253365
13250,fr,0.999996825521003
13251,en,0.5714267781754504
13252,fr,0.9999958969583937
13253,fr,0.9999962517517132
13254,en,0.9999975904854914
13255,fr,0.9999967610232359
13256,fr,0.9999978036017052
13257,fr,0.9999976822747658
13258,fr,0.9999973632199368
13259,fr,0.9999951432179712
13260,fr,0.99999353946415
13261,fr,0.9999965735016858
13262,fr,0.9999960738404844
13263,en,0.9999955191396441
13264,en,0.9999973047550723
13265,fr,0.9999975318381352
13266,fr,0.999996481829553
13267,fr,0.99999359461171
13268,de,0.7142845202434946
13269,fr,0.9999982027400836
13270,en,0.999996348655359
13271,fr,0.9999949204007523
13272,fr,0.8571385889650597
13273,en,0.42856848887464033
13274,fr,0.9999962101618638
13275,fr,0.9999965871488351
13276,id,0.4285716008004864
13277,fr,0.9999980331953762
13278,fr,0.9999948701602234
13279,fr,0.999997820916786
13280,fr,0.7142843254918227
13281,en,0.999997822620091
13282,en,0.9999928356937409
13283,fr,0.9999950476257978
13284,fr,0.9999970914081999
13285,fr,0.9999968598840874
13286,fr,0.9999974710857796
13287,fr,0.714284995858877
13288,fr,0.9999952075598684
13289,fr,0.9999942360019781
13290,fr,0.9999985618553221
13291,fr,0.9999966756173019
13292,en,0.9999952311663441
13293,fr,0.5714290235549533
13294,fr,0.9999963069395656
13295,fr,0.9999950275878497
13296,fr,0.9999953007538167
13297,fr,0.9999967279325328
13298,en,0.7142838339071511
13299,fr,0.9999975587824929
13300,fr,0.9999945841136928
13301,fr,0.9999964924998079
13302,fr,0.9999973072366757
13303,fr,0.999997211309325
13304,fr,0.999997243218886
13305,fr,0.9999948386466551
13306,fr,0.9999957831298444
13307,fr,0.9999944524047162
13308,fr,0.999996358972369
13309,fr,0.9999962830928033
13310,fr,0.9999946855306254
13311,fr,0.999996257091301
13312,de,0.8571376187904912
13313,fr,0.9999958136142115
13314,fr,0.9999953332385082
13315,de,0.9999939342881834
13316,fr,0.7142845251986908
13317,fr,0.9999986635824267
13318,en,0.9999981289920482
13319,en,0.9999956886413508
13320,en,0.9999971594285562
13321,fr,0.9999969915976759
13322,fr,0.9999969650509735
13323,fr,0.9999951145261816
13324,fr,0.9999964522369893
13325,fr,0.9999989566477785
13326,fr,0.9999966231162216
13327,fr,0.9999970008186255
13328,fr,0.9999969925161822
13329,fr,0.9999970351796472
13330,fr,0.8571407127516129
13331,fr,0.9999952130429315
13332,fr,0.9999971969898732
13333,id,0.9999975870265563
13334,fr,0.9999964024670229
13335,en,0.42857148516342375
13336,fr,0.999996624416832
13337,fr,0.9999977938139772
13338,fr,0.9999971636613525
13339,fr,0.9999970452981661
13340,fr,0.8571403688940569
13341,fr,0.999998415294144
13342,fr,0.9999972924142086
13343,fr,0.9999956503627673
13344,ca,0.5714285763886793
13345,fr,0.999997743634407
13346,ro,0.9999950881233415
13347,en,0.9999935081428935
13348,fr,0.9999958688917487
13349,ca,0.9999946388914881
13350,fr,0.999996408557067
13351,en,0.9999963786222215
13352,en,0.9999948612898955
13353,fr,0.9999966100883397
13354,fr,0.9999953955551859
13355,fr,0.5714258207996394
13356,en,0.9999962542534073
13357,fr,0.9999969520728643
13358,hr,0.5714256949265231
13359,fr,0.9999970758533872
13360,en,0.7142833408769295
13361,fr,0.9999982693532381
13362,fr,0.9999984295587947
13363,fr,0.9999956958684748
13364,fr,0.5714285446679332
13365,fr,0.9999967556706855
13366,fr,0.9999959356972956
13367,fr,0.9999973188838421
13368,fr,0.9999981361418034
13369,fr,0.99999723022824
13370,fr,0.9999965987036734
13371,fr,0.9999965277934193
13372,nl,0.7142822510649747
13373,fr,0.99999692332353
13374,fr,0.9999947724087651
13375,fr,0.999995417495778
13376,fr,0.9999971448093654
13377,fr,0.9999961331203998
13378,fr,0.9999961948768654
13379,fr,0.9999963678340068
13380,fr,0.9999987968478553
13381,fr,0.9999961492204463
13382,nl,0.9999947633553125
13383,fr,0.9999977330989624
13384,fr,0.9999960517977379
13385,fr,0.9999971642972328
13386,fr,0.9999977220648446
13387,nl,0.857142254563924
13388,ca,0.4285702682956481
13389,fr,0.9999955198486128
13390,de,0.7142830779710838
13391,fr,0.9999964395938096
13392,fr,0.9999965509603173
13393,fr,0.9999979994123711
13394,fr,0.9999964947207358
13395,fr,0.9999961596091058
13396,fr,0.9999979077932069
13397,fr,0.9999970277031422
13398,fr,0.9999945445569459
13399,de,0.9999958513030358
13400,fr,0.9999985425899514
13401,de,0.9999953598266598
13402,fr,0.9999950071240118
13403,fr,0.9999971558784834
13404,fr,0.8571382479025651
13405,fr,0.9999986798946641
13406,fr,0.9999956142927755
13407,fr,0.9999969443704528
13408,fr,0.9999952590209323
13409,en,0.9999961529020212
13410,fr,0.999998144139751
13411,fr,0.8571400467968261
13412,fr,0.9999952597527246
13413,en,0.999997084661579
13414,fr,0.9999979184627685
13415,fr,0.9999949053580032
13416,fr,0.9999964514407549
13417,fr,0.9999960854107328
13418,fr,0.9999986412246046
13419,fr,0.9999960730016827
13420,en,0.9999970302426775
13421,fr,0.999997865426787
13422,fr,0.9999962528393534
13423,fr,0.9999952797014771
13424,fr,0.9999964265338667
13425,fr,0.9999969244132616
13426,fr,0.9999960035817481
13427,fr,0.9999979971725608
13428,fr,0.9999972715912697
13429,fr,0.9999960515615938
13430,fr,0.9999956765333439
13431,fr,0.8571404178291242
13432,en,0.9999964343342436
13433,fr,0.8571401151035448
13434,fr,0.9999966302333689
13435,fr,0.9999986765634403
13436,fr,0.9999958763863976
13437,fr,0.9999953206842259
13438,fr,0.999995637899755
13439,fr,0.9999958868625098
13440,fr,0.9999956319532588
13441,en,0.9999944532183922
13442,en,0.8571403309290246
13443,fr,0.9999975728013176
13444,fr,0.9999963182461121
13445,fr,0.9999960860688162
13446,fr,0.9999956570533262
13447,fr,0.9999950064636884
13448,fr,0.9999957040869196
13449,es,0.4285699290286832
13450,en,0.8571399143358398
13451,en,0.9999957171731033
13452,fr,0.9999956947944242
13453,fr,0.9999968181398835
13454,en,0.7142831742204288
13455,fr,0.9999957337495965
13456,fr,0.9999953659627789
13457,fr,0.9999970270713601
13458,fr,0.9999986132621779
13459,en,0.9999949925193493
13460,fr,0.999994137640033
13461,fr,0.9999971499060921
13462,en,0.9999971246302093
13463,fr,0.999995671583793
13464,tl,0.5714283879111817
13465,fr,0.999998261752545
13466,fr,0.9999947963490909
13467,fr,0.9999946144160379
13468,fr,0.9999956301982562
13469,fr,0.999998414231573
13470,fr,0.714914265936136
13471,fr,0.7142845192456377
13472,fr,0.9999967434820829
13473,en,0.9999961275826924
13474,de,0.9999965675080253
13475,fr,0.9999967118427819
13476,ca,0.9999936906940202
13477,fr,0.9999953407843908
13478,fr,0.9999973726388873
13479,en,0.9999958062750727
13480,fr,0.9999953286991641
13481,fr,0.9999953486405966
13482,fr,0.9999976130044183
13483,fr,0.9999945853805672
13484,ca,0.8571404475839302
13485,en,0.65788873304616
13486,fr,0.9999967205682178
13487,fr,0.9999939734533272
13488,it,0.9999952833348253
13489,fr,0.42857067545872296
13490,it,0.9999965545799472
13491,fr,0.9999969607564064
13492,fr,0.9999967038790671
13493,fr,0.9999971432270903
13494,fr,0.9999961987263832
13495,fr,0.9999960067878805
13496,fr,0.9999976817407269
13497,en,0.999995886780824
13498,en,0.9999981252857667
13499,fr,0.4285712211445915
13500,en,0.9999970555125243
13501,en,0.8571410571275933
13502,fr,0.9999960437600209
13503,fr,0.9999958764459406
13504,fr,0.9999963835682839
13505,es,0.857137073057908
13506,fr,0.9999959972223302
13507,fr,0.9999965260843282
13508,nl,0.8571389783094476
13509,en,0.7142824117926592
13510,nl,0.9999949046545589
13511,fr,0.8571392773615254
13512,fr,0.9999938218227677
13513,fr,0.9999964330289094
13514,fr,0.999997833246459
13515,fr,0.9999972191057775
13516,fr,0.9999956518236336
13517,fr,0.9999945397889146
13518,fr,0.9999970561744522
13519,fr,0.9999941255953188
13520,fr,0.9999951155001963
13521,fr,0.9999966946383542
13522,fr,0.9999963597061974
13523,fr,0.999995265241868
13524,fr,0.9999941903661587
13525,pt,0.5714278137926267
13526,fr,0.9999951049169549
13527,fr,0.9999958815896198
13528,ca,0.29049599663092934
13529,fr,0.5714275265294864
13530,fr,0.9999962602913246
13531,fr,0.9999978065586799
13532,en,0.8571396379034054
13533,en,0.9999956964728549
13534,fr,0.9999962317326989
13535,fr,0.9999965363834713
13536,fr,0.999995695420008
13537,fr,0.9999952229261583
13538,fr,0.9999973152054406
13539,fr,0.9999970262680308
13540,en,0.9999967009031353
13541,fr,0.9999973650839219
13542,fr,0.9999970217289665
13543,en,0.999994794178511
13544,fr,0.9999952459945416
13545,fr,0.9999947199861523
13546,fr,0.9999969450298924
13547,id,0.28571452078469667
13548,fr,0.9999953709706275
13549,fr,0.9999964772396854
13550,fr,0.9999968963006092
13551,fr,0.9999975366265605
13552,en,0.9999966741452446
13553,fr,0.9999970728648223
13554,fr,0.9999946692575503
13555,fr,0.8571399940610727
13556,fr,0.9999943387561503
13557,fr,0.9999957995095552
13558,fr,0.9999970855144287
13559,fr,0.9999968116712924
13560,fr,0.5714277993344319
13561,fr,0.9999946373857825
13562,en,0.9999945425946462
13563,fr,0.9999967015591894
13564,en,0.8571388301140327
13565,fr,0.9999952269948379
13566,fr,0.9999987746627435
13567,ca,0.6961032520174733
